flowStartMilliseconds,flowDurationMilliseconds,sourceIPAddress,destinationIPAddress,sourceTransportPort,destinationTransportPort,protocolIdentifier,"apply(packetTotalCount,forward)","apply(octetTotalCount,forward)","apply(min(ipTotalLength),forward)","apply(mean(ipTotalLength),forward)","apply(max(ipTotalLength),forward)","apply(stdev(ipTotalLength),forward)","apply(min(_interPacketTimeSeconds),forward)","apply(mean(_interPacketTimeSeconds),forward)","apply(max(_interPacketTimeSeconds),forward)","apply(stdev(_interPacketTimeSeconds),forward)","apply(tcpSynTotalCount,forward)","apply(tcpAckTotalCount,forward)","apply(tcpFinTotalCount,forward)","apply(_tcpCwrTotalCount,forward)","apply(packetTotalCount,backward)","apply(octetTotalCount,backward)","apply(min(ipTotalLength),backward)","apply(mean(ipTotalLength),backward)","apply(max(ipTotalLength),backward)","apply(stdev(ipTotalLength),backward)","apply(min(_interPacketTimeSeconds),backward)","apply(mean(_interPacketTimeSeconds),backward)","apply(max(_interPacketTimeSeconds),backward)","apply(stdev(_interPacketTimeSeconds),backward)","apply(tcpSynTotalCount,backward)","apply(tcpAckTotalCount,backward)","apply(tcpFinTotalCount,backward)","apply(_tcpCwrTotalCount,backward)",Attack,Label
1499262203285,132,172.16.0.1,192.168.10.50,51146,80,6,6,705,40,117.5,449,162.52722848802904,0.0,0.0,0.0,0.0,1,4,1,0,7,11967,52.0,1709.571428571429,5844.0,2117.186486601409,0.0,0.0,0.0,0.0,1,7,1,0,DoS / DDoS:DoS Hulk,1
1499262203285,133,172.16.0.1,192.168.10.50,51144,80,6,6,656,52,109.33333333333331,388,136.55572733015143,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,4396.0,1753.071637631123,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203286,133,172.16.0.1,192.168.10.50,51150,80,6,6,674,40,112.33333333333331,418,149.88217594719748,0.0,0.0,0.0,0.0,1,4,1,0,6,11915,52.0,1985.8333333333333,7292.0,2694.4938238316054,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203286,135,172.16.0.1,192.168.10.50,51148,80,6,6,728,52,121.33333333333331,460,165.94296208838347,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,4396.0,1753.071637631123,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203286,132,172.16.0.1,192.168.10.50,51152,80,6,6,641,52,106.83333333333331,373,130.433763522589,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,4396.0,1976.2516455822797,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203286,0,172.16.0.1,192.168.10.50,50908,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203287,135,172.16.0.1,192.168.10.50,51154,80,6,6,645,52,107.5,377,132.06627124288775,0.0,0.0,0.0,0.0,1,5,0,0,7,11967,52.0,1709.571428571429,5844.0,1946.5062596990588,0.0,0.0,0.0,0.0,1,7,1,0,DoS / DDoS:DoS Hulk,1
1499262203287,135,172.16.0.1,192.168.10.50,51156,80,6,8,797,52,99.625,425,131.50115425892113,0.0,0.0,0.0,0.0,1,7,0,0,5,11863,52.0,2372.6,7292.0,3330.24770850458,0.0,0.0,0.0,0.0,1,5,1,0,DoS / DDoS:DoS Hulk,1
1499262203288,10,192.168.10.50,172.16.0.1,80,50912,6,1,52,52,52.0,52,,,,,,0,1,0,0,1,40,40.0,40.0,40.0,,,,,,0,0,0,0,Normal,0
1499262203289,137,172.16.0.1,192.168.10.50,51158,80,6,6,664,40,110.66666666666669,408,145.80352076224588,0.0,0.0,0.0,0.0,1,4,1,0,6,11915,52.0,1985.8333333333333,7292.0,2844.7508443915904,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203289,138,172.16.0.1,192.168.10.50,51160,80,6,6,619,40,103.16666666666669,363,127.45260557033215,0.0,0.0,0.0,0.0,1,4,1,0,7,11967,52.0,1709.571428571429,5844.0,1946.5062596990588,0.0,0.0,0.0,0.0,1,7,1,0,DoS / DDoS:DoS Hulk,1
1499262203289,136,172.16.0.1,192.168.10.50,51162,80,6,6,654,52,109.0,386,135.73945631245175,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,4396.0,1753.071637631123,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203290,137,172.16.0.1,192.168.10.50,51164,80,6,6,638,52,106.33333333333331,370,129.20939078359075,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,4396.0,1753.071637631123,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203290,138,192.168.10.50,172.16.0.1,80,51168,6,6,11915,52,1985.8333333333333,5844,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,6,705,40.0,117.5,449.0,162.52722848802904,0.0,0.0,0.0,0.0,1,4,1,0,Normal,0
1499262203290,140,192.168.10.50,172.16.0.1,80,51166,6,6,11915,52,1985.8333333333333,5844,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,6,715,52.0,119.16666666666669,447.0,160.6367537852613,0.0,0.0,0.0,0.0,1,5,0,0,Normal,0
1499262203291,0,172.16.0.1,192.168.10.50,50916,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203291,0,172.16.0.1,192.168.10.50,50918,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203291,140,172.16.0.1,192.168.10.50,51170,80,6,6,673,40,112.16666666666669,417,149.4743010241783,0.0,0.0,0.0,0.0,1,4,1,0,6,11915,52.0,1985.8333333333333,5844.0,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203291,139,172.16.0.1,192.168.10.50,51172,80,6,6,646,40,107.66666666666669,390,138.46250996810173,0.0,0.0,0.0,0.0,1,4,1,0,6,11915,52.0,1985.8333333333333,8740.0,3383.39086814791,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203291,0,172.16.0.1,192.168.10.50,50900,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203292,145,172.16.0.1,192.168.10.50,51174,80,6,6,653,40,108.83333333333331,397,141.3172553748008,0.0,0.0,0.0,0.0,1,4,1,0,6,11915,52.0,1985.8333333333333,4396.0,1753.071637631123,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203292,151,172.16.0.1,192.168.10.50,51176,80,6,9,826,52,91.77777777777776,402,116.3634154038306,0.0,0.0,0.0,0.0,1,8,0,0,6,11915,52.0,1985.8333333333333,4396.0,1976.2516455822797,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203292,0,172.16.0.1,192.168.10.50,50914,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203292,1,192.168.10.50,172.16.0.1,80,50914,6,1,52,52,52.0,52,,,,,,0,1,0,0,1,40,40.0,40.0,40.0,,,,,,0,0,0,0,Normal,0
1499262203293,140,172.16.0.1,192.168.10.50,51180,80,6,6,644,52,107.33333333333331,376,131.65814318403045,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,4396.0,1753.071637631123,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203293,0,172.16.0.1,192.168.10.50,50924,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203293,143,172.16.0.1,192.168.10.50,51178,80,6,6,674,52,112.33333333333331,406,143.90228165900172,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,5844.0,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203293,142,172.16.0.1,192.168.10.50,51182,80,6,7,739,52,105.57142857142856,419,138.241162638409,0.0,0.0,0.0,0.0,1,6,0,0,6,11915,52.0,1985.8333333333333,5844.0,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203294,143,172.16.0.1,192.168.10.50,51184,80,6,7,721,52,103.0,401,131.43946642212654,0.0,0.0,0.0,0.0,1,6,0,0,6,11915,52.0,1985.8333333333333,5844.0,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203294,148,172.16.0.1,192.168.10.50,51186,80,6,9,884,52,98.22222222222224,460,135.6924627399932,0.0,0.0,0.0,0.0,1,8,0,0,6,11915,52.0,1985.8333333333333,5844.0,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203295,146,172.16.0.1,192.168.10.50,51190,80,6,10,855,52,85.5,379,103.15603068491276,0.0,0.0,0.0,0.0,1,9,0,0,6,11915,52.0,1985.8333333333333,4396.0,1753.071637631123,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203295,146,172.16.0.1,192.168.10.50,51188,80,6,6,692,52,115.33333333333331,424,151.24902203540577,0.0,0.0,0.0,0.0,1,5,0,0,7,11967,52.0,1709.571428571429,5844.0,1946.5062596990588,0.0,0.0,0.0,0.0,1,7,1,0,DoS / DDoS:DoS Hulk,1
1499262203295,11,192.168.10.50,172.16.0.1,80,50926,6,1,52,52,52.0,52,,,,,,0,1,0,0,1,40,40.0,40.0,40.0,,,,,,0,0,0,0,Normal,0
1499262203296,148,172.16.0.1,192.168.10.50,51192,80,6,8,797,52,99.625,425,131.50115425892113,0.0,0.0,0.0,0.0,1,7,0,0,5,11863,52.0,2372.6,8740.0,3773.0101775637977,0.0,0.0,0.0,0.0,1,5,1,0,DoS / DDoS:DoS Hulk,1
1499262203296,0,172.16.0.1,192.168.10.50,50922,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203297,147,172.16.0.1,192.168.10.50,51196,80,6,6,674,52,112.33333333333331,406,143.90228165900172,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,5844.0,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203297,149,172.16.0.1,192.168.10.50,51194,80,6,7,708,52,101.14285714285714,388,126.52724156142364,0.0,0.0,0.0,0.0,1,6,0,0,6,11915,52.0,1985.8333333333333,5844.0,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203297,148,172.16.0.1,192.168.10.50,51198,80,6,5,649,52,129.8,433,169.52934849164023,0.0,0.0,0.0,0.0,1,4,1,0,7,11967,52.0,1709.571428571429,4396.0,1759.3449403251254,0.0,0.0,0.0,0.0,1,7,1,0,DoS / DDoS:DoS Hulk,1
1499262203298,151,172.16.0.1,192.168.10.50,51200,80,6,7,742,52,106.0,422,139.3747944692057,0.0,0.0,0.0,0.0,1,6,0,0,6,11915,52.0,1985.8333333333333,4396.0,1753.071637631123,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203298,150,172.16.0.1,192.168.10.50,51202,80,6,7,695,52,99.28571428571428,375,121.61512280649188,0.0,0.0,0.0,0.0,1,6,0,0,6,11915,52.0,1985.8333333333333,5844.0,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203298,12,192.168.10.50,172.16.0.1,80,50930,6,1,52,52,52.0,52,,,,,,0,1,0,0,1,40,40.0,40.0,40.0,,,,,,0,0,0,0,Normal,0
1499262203299,154,172.16.0.1,192.168.10.50,51206,80,6,6,646,52,107.66666666666669,378,132.47440004267492,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,4396.0,1753.071637631123,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203299,154,172.16.0.1,192.168.10.50,51208,80,6,7,748,52,106.85714285714286,428,141.6420706939721,0.0,0.0,0.0,0.0,1,6,0,0,7,11967,52.0,1709.571428571429,5844.0,1946.5062596990588,0.0,0.0,0.0,0.0,1,7,1,0,DoS / DDoS:DoS Hulk,1
1499262203299,150,172.16.0.1,192.168.10.50,51204,80,6,6,660,40,110.0,404,144.17211935738476,0.0,0.0,0.0,0.0,1,4,1,0,6,11915,52.0,1985.8333333333333,5844.0,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203300,151,172.16.0.1,192.168.10.50,51210,80,6,7,765,52,109.28571428571428,445,148.06610492807403,0.0,0.0,0.0,0.0,1,6,0,0,7,11967,52.0,1709.571428571429,4396.0,1756.3245578141166,0.0,0.0,0.0,0.0,1,7,1,0,DoS / DDoS:DoS Hulk,1
1499262203300,151,172.16.0.1,192.168.10.50,51212,80,6,6,652,40,108.66666666666669,396,140.90942717457432,0.0,0.0,0.0,0.0,1,4,1,0,5,11863,52.0,2372.6,10188.0,4413.316870563454,0.0,0.0,0.0,0.0,1,5,1,0,DoS / DDoS:DoS Hulk,1
1499262203301,0,172.16.0.1,192.168.10.50,50934,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203301,154,172.16.0.1,192.168.10.50,51214,80,6,6,681,40,113.5,425,152.7373562688578,0.0,0.0,0.0,0.0,1,4,1,0,7,11967,52.0,1709.571428571429,4396.0,1756.3245578141168,0.0,0.0,0.0,0.0,1,7,1,0,DoS / DDoS:DoS Hulk,1
1499262203301,154,172.16.0.1,192.168.10.50,51216,80,6,6,684,52,114.0,416,147.9837828952889,0.0,0.0,0.0,0.0,1,5,0,0,5,11863,52.0,2372.6,8740.0,3773.0101775637977,0.0,0.0,0.0,0.0,1,5,1,0,DoS / DDoS:DoS Hulk,1
1499262203302,0,172.16.0.1,192.168.10.50,50932,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203302,155,172.16.0.1,192.168.10.50,51222,80,6,6,681,40,113.5,425,152.7373562688578,0.0,0.0,0.0,0.0,1,4,1,0,6,11915,52.0,1985.8333333333333,5844.0,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203302,157,172.16.0.1,192.168.10.50,51218,80,6,6,624,52,104.0,356,123.49574891468936,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,4396.0,1753.071637631123,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203302,156,172.16.0.1,192.168.10.50,51220,80,6,6,622,52,103.66666666666669,354,122.6795283112332,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,4396.0,1753.071637631123,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203303,158,172.16.0.1,192.168.10.50,51224,80,6,7,746,52,106.57142857142856,426,140.88631012611685,0.0,0.0,0.0,0.0,1,6,0,0,6,11915,52.0,1985.8333333333333,5844.0,2361.47465933189,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203303,0,172.16.0.1,192.168.10.50,50934,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203304,157,172.16.0.1,192.168.10.50,51226,80,6,6,682,40,113.66666666666669,426,153.14524696074204,0.0,0.0,0.0,0.0,1,4,1,0,6,11915,52.0,1985.8333333333333,5844.0,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203304,0,172.16.0.1,192.168.10.50,50914,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203305,158,172.16.0.1,192.168.10.50,51228,80,6,6,684,40,114.0,428,153.96103403134185,0.0,0.0,0.0,0.0,1,4,1,0,7,11967,52.0,1709.571428571429,5844.0,1946.5062596990588,0.0,0.0,0.0,0.0,1,7,1,0,DoS / DDoS:DoS Hulk,1
1499262203305,0,172.16.0.1,192.168.10.50,50942,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203305,158,172.16.0.1,192.168.10.50,51230,80,6,6,645,52,107.5,377,132.06627124288775,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,4396.0,1753.071637631123,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203305,159,172.16.0.1,192.168.10.50,51232,80,6,6,639,40,106.5,383,135.60789062587767,0.0,0.0,0.0,0.0,1,4,1,0,7,11967,52.0,1709.571428571429,5844.0,1946.5062596990588,0.0,0.0,0.0,0.0,1,7,1,0,DoS / DDoS:DoS Hulk,1
1499262203305,1,192.168.10.50,172.16.0.1,80,50940,6,1,52,52,52.0,52,,,,,,0,1,0,0,1,40,40.0,40.0,40.0,,,,,,0,0,0,0,Normal,0
1499262203306,161,172.16.0.1,192.168.10.50,51236,80,6,6,615,52,102.5,347,119.82278581304976,0.0,0.0,0.0,0.0,1,5,0,0,5,11863,52.0,2372.6,7292.0,3330.24770850458,0.0,0.0,0.0,0.0,1,5,1,0,DoS / DDoS:DoS Hulk,1
1499262203306,160,172.16.0.1,192.168.10.50,51234,80,6,6,681,52,113.5,413,146.75932679049737,0.0,0.0,0.0,0.0,1,5,0,0,5,11863,52.0,2372.6,4396.0,2194.6220175693124,0.0,0.0,0.0,0.0,1,5,1,0,DoS / DDoS:DoS Hulk,1
1499262203307,0,172.16.0.1,192.168.10.50,50936,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203307,162,172.16.0.1,192.168.10.50,51238,80,6,6,663,52,110.5,395,139.4126966958175,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,7292.0,2694.4938238316054,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203307,163,172.16.0.1,192.168.10.50,51240,80,6,6,608,52,101.33333333333331,340,116.96609195261108,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,5844.0,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203308,0,172.16.0.1,192.168.10.50,50946,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203308,163,172.16.0.1,192.168.10.50,51246,80,6,6,670,52,111.66666666666669,402,142.26969693742467,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,4396.0,1976.2516455822797,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203308,165,172.16.0.1,192.168.10.50,51242,80,6,6,691,40,115.16666666666669,435,156.81634693700354,0.0,0.0,0.0,0.0,1,4,1,0,5,11863,52.0,2372.6,10188.0,4413.316870563454,0.0,0.0,0.0,0.0,1,5,1,0,DoS / DDoS:DoS Hulk,1
1499262203308,162,172.16.0.1,192.168.10.50,51244,80,6,5,592,52,118.4,376,144.04443758784993,0.0,0.0,0.0,0.0,1,4,1,0,7,11967,52.0,1709.571428571429,5844.0,2119.6927337975862,0.0,0.0,0.0,0.0,1,7,1,0,DoS / DDoS:DoS Hulk,1
1499262203309,166,172.16.0.1,192.168.10.50,51248,80,6,6,629,52,104.83333333333331,361,125.53631612671556,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,4396.0,1753.071637631123,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203309,0,172.16.0.1,192.168.10.50,50948,80,6,1,40,40,40.0,40,,,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,DoS / DDoS:DoS Hulk,1
1499262203309,165,172.16.0.1,192.168.10.50,51250,80,6,7,689,52,98.42857142857144,369,119.34803048627312,0.0,0.0,0.0,0.0,1,6,0,0,6,11915,52.0,1985.8333333333333,4396.0,1976.2516455822797,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203309,11,192.168.10.50,172.16.0.1,80,50948,6,1,52,52,52.0,52,,,,,,0,1,0,0,1,40,40.0,40.0,40.0,,,,,,0,0,0,0,Normal,0
1499262203310,369,172.16.0.1,192.168.10.50,51254,80,6,10,1272,52,127.2,424,156.44722219756198,0.0,0.0,0.0,0.0,1,9,0,0,6,11915,52.0,1985.8333333333333,5844.0,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203310,165,172.16.0.1,192.168.10.50,51252,80,6,6,659,52,109.83333333333331,391,137.78013886865793,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,5844.0,2179.5924771999616,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203310,11,192.168.10.50,172.16.0.1,80,50962,6,1,52,52,52.0,52,,,,,,0,1,0,0,1,40,40.0,40.0,40.0,,,,,,0,0,0,0,Normal,0
1499262203311,373,172.16.0.1,192.168.10.50,51256,80,6,7,968,40,138.28571428571428,356,148.84187838745103,0.0,0.0,0.0,0.0,1,5,1,0,7,11967,52.0,1709.571428571429,5844.0,1946.5062596990588,0.0,0.0,0.0,0.0,1,7,1,0,DoS / DDoS:DoS Hulk,1
1499262203311,166,172.16.0.1,192.168.10.50,51258,80,6,6,697,52,116.16666666666669,429,153.28981266433416,0.0,0.0,0.0,0.0,1,5,0,0,6,11915,52.0,1985.8333333333333,4396.0,1976.2516455822797,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203312,589,172.16.0.1,192.168.10.50,51260,80,6,8,1483,52,185.375,405,181.8868859640911,0.0,0.0,0.0,0.0,1,7,0,0,6,11915,52.0,1985.8333333333333,5844.0,2532.833229146101,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
1499262203312,589,172.16.0.1,192.168.10.50,51262,80,6,8,1276,40,159.5,340,149.56603892595405,0.0,0.0,0.0,0.0,1,6,1,0,6,11915,52.0,1985.8333333333333,7292.0,2844.7508443915904,0.0,0.0,0.0,0.0,1,6,1,0,DoS / DDoS:DoS Hulk,1
